2685	Mitchell	Holly	64	4YUeKJp9AQ0	1384	1401	Thank you, sir, let's begin with SB 23, if that is okay with you? I'd like to note that SB 23 is a measure that seeks to remove the discriminatory and ineffective family cap in place for families receiving CalWORKS. Very briefly, just to give us some context about the bill.
2686	Olsen	Kristin	15	G4RiUnTMom4	132	147	Parents cannot fully and effectively advocate for their children during the LCAP process if they don't have clear information about how and how often their teachers and principles are being evaluated, or which schools are receiving what level of funding for what programs.
2687	Leno	Mark	60	WsNNww2cgqU	1868	1889	Madam Chair, just to back you up on your last statement. We've heard from the sponsor of the bill that the intent was to allow for some discretion and determination by the judicial council. The costs, I'm sure, were a part of that consideration.
2688	Wood	Jim	72	2gM15KHmKpo	1248	1265	So I recognize that the addition of the guidelines that seek to regulate the actual cultivation of marijuana may create some conflicts with other pending legislation. But you have to start somewhere and I will commit to you that I will continue to work to resolve the differences working with the other authors, and I respectfully ask for you aye vote.
2689	Block	Marty	59	SvIBnS8_PpY	1845	1859	The earlier we in Sub One can know about what that committees doing, the earlier we can kind of target our efforts to be compatible. So appreciate any updates. LAO any comment?
2690	Mitchell	Holly	64	o6dY6yB1_H8	168	182	This bill will clarify that the document is a vital one under current California law ensuring that the document is translated into languages that are representative and accessible to members of our diverse California communities is our ultimate responsibility.
2691	Jones	Brian	42	R3SMzNAvRKs	1257	1275	Another thing about this bill I don't understand is why is the CTA and the proponents of the bill so afraid of the profit aspect of it? I think we can all agree that the CTA and other special-interest organizations tied up in the education system make a tidy profit themself
2692	Grove	Shannon	77	G-cKeAHj51U	2586	2594	I thank you very much, and I do applaud the author for bringing this forward. And I do know that there were serious issues in the past and that we may face them now.
2693	Allen	Benjamin	70	gHROOmcULrM	230	244	This seeks to offer significant benefits to California. First, replacing just 10% of California's natural gas with renewable gas will reduce greenhouse gas emissions by 12.6 million metric tons from fossil fuel displacement alone.
2694	Vidak	Andy	56	0yf1SfBcDOs	2234	2243	We have rail that needs to go from Bakersfield to Los Angeles. I think that would be fantastic. That would be good for you folks. But I just wanna take care of people.
2695	Rendon	Anthony	120	mHQI7IJaeKM	81	106	The Conservancy has been able to develop affordable facilities thanks to these fees and other sources granting over $9 million to develop thirteen affordable accommodations along the coast. But there's still quite a bit to be done. There's close to $10 million in in-liu fees that have been spent yet, so we need to work together to prioritize that money and future money to retain existing facilities and ensure that new ones are financially accessible to all Californians. Excuse me.
2696	Mitchell	Holly	64	iQQbLXy8ddc	93	110	A courtroom should not be the place where a child is forced to face a defendant for which the child was a witness to a violent crime solely to draw on an emotional reaction from the child to play to the grand jury's sensitivities. With me today is someone who should be familiar to many of you.
2697	Wieckowski	Bob	55	k4GcCA0Jbo4	1001	1018	This bill would add post-secondary education institutions to the list of places where drivers with restricted license are permitted to drive to. This change would only apply to individuals whose licenses have been restricted due for the la, due to the lack of insurance.
2698	Gomez	Jimmy	80	u7ADTTDLP7s	91	112	Although the program has benefited millions of Californians, the way that it is currently structured Is fundamentally inequitable because those at the lowest rungs of the economic ladder can never afford to take six weeks off at 55% of their wage. And they don't have the necessary job protection to have the confidence to take their leave and have their job when they actually come back.
2699	Nielsen	Jim	68	rXdeWNKFzAk	2	20	Senate Committee on Veteran's Affairs. I'm Jim Nielson, I have the privilege this year of serving as the Chair of this Committee and we appreciate your being here today. I'm gonna give some brief opening remarks, I wanna introduce the Vice Chairman and the other members will come.
2700	Jones-Sawyer	Reginald	87	C-QK6WD4V0E	40	70	So I notice can be out order, this is our first meeting so I'm human, I make mistakes, so on issue number one, where there was public comment, so I want to make sure that individuals who wanted to talk about issue number one were able to come and comment, and they would do issue number two, but on Director Beers' comments, please come say your name.
2701	Gray	Adam	27	TgDKGcmi03Q	414	430	Thank you senator. I'm pleased to join Senator Jackson in welcoming everyone to the joint informational hearing of the Assembly Select Committee on Rail and the Senate Select Committee on Passenger Rail.
2702	Liu	Carol	63	t4_AyYAahhk	144	177	And a lot of this basic skills work has been basically the responsibility of community colleges, and they have, I mean, I remember Senator Scott as a College President complaining about the change of mission, so to speak, with the community colleges as, instead of being a transfer institution, or a CTE, or you know in the third leg, was that they become more basically involved with basic skills.
2703	Bonilla	Susan	3	JxGEdNdnkQ4	57	72	and school safety planning, that money went away when we did the local control funding formula. We lost that special category of funds. And so this is a bill that says that we would develop a license plate in partnership with the Department of Education.
